,Date,AQI,Sample_Duration,Pollutant_Type
661,1995-09-24,15,24 HOUR,81102
662,1995-09-30,25,24 HOUR,81102
663,1995-10-07,11,24 HOUR,81102
664,1995-10-12,19,24 HOUR,81102
665,1995-10-18,7,24 HOUR,81102
666,1995-10-24,13,24 HOUR,81102
667,1995-10-30,6,24 HOUR,81102
668,1995-11-05,14,24 HOUR,81102
669,1995-11-11,6,24 HOUR,81102
670,1995-11-17,12,24 HOUR,81102
671,1995-11-23,6,24 HOUR,81102
672,1995-11-29,6,24 HOUR,81102
673,1995-12-05,6,24 HOUR,81102
674,1995-12-11,11,24 HOUR,81102
675,1995-12-17,21,24 HOUR,81102
676,1995-12-23,6,24 HOUR,81102
677,1995-12-29,15,24 HOUR,81102
678,1996-01-04,4,24 HOUR,81102
679,1996-01-11,0,24 HOUR,81102
680,1996-01-16,7,24 HOUR,81102
681,1996-01-22,10,24 HOUR,81102
682,1996-01-28,7,24 HOUR,81102
683,1996-02-03,7,24 HOUR,81102
684,1996-02-09,5,24 HOUR,81102
685,1996-02-15,5,24 HOUR,81102
686,1996-02-21,6,24 HOUR,81102
687,1996-02-27,9,24 HOUR,81102
688,1996-03-12,12,24 HOUR,81102
689,1996-03-16,7,24 HOUR,81102
690,1996-03-22,15,24 HOUR,81102
691,1996-04-03,7,24 HOUR,81102
692,1996-04-09,20,24 HOUR,81102
693,1996-04-15,7,24 HOUR,81102
694,1996-05-03,11,24 HOUR,81102
695,1996-05-15,10,24 HOUR,81102
696,1996-05-21,8,24 HOUR,81102
697,1996-05-27,18,24 HOUR,81102
698,1996-06-02,6,24 HOUR,81102
699,1996-06-08,12,24 HOUR,81102
700,1996-06-14,20,24 HOUR,81102
701,1996-06-20,19,24 HOUR,81102
702,1996-06-26,14,24 HOUR,81102
703,1996-07-02,16,24 HOUR,81102
704,1996-07-08,11,24 HOUR,81102
705,1996-07-14,11,24 HOUR,81102
706,1996-07-20,6,24 HOUR,81102
707,1996-07-26,8,24 HOUR,81102
708,1996-08-01,16,24 HOUR,81102
709,1996-08-07,12,24 HOUR,81102
710,1996-08-13,16,24 HOUR,81102
711,1996-08-19,6,24 HOUR,81102
712,1996-08-25,19,24 HOUR,81102
713,1996-08-31,20,24 HOUR,81102
714,1996-09-06,9,24 HOUR,81102
715,1996-09-12,16,24 HOUR,81102
716,1996-09-18,8,24 HOUR,81102
717,1996-09-25,5,24 HOUR,81102
718,1996-09-30,6,24 HOUR,81102
719,1996-10-06,4,24 HOUR,81102
720,1996-10-12,20,24 HOUR,81102
721,1996-10-18,12,24 HOUR,81102
722,1996-10-25,11,24 HOUR,81102
723,1996-10-30,6,24 HOUR,81102
724,1996-11-05,20,24 HOUR,81102
725,1996-11-14,10,24 HOUR,81102
726,1996-11-17,6,24 HOUR,81102
727,1996-11-23,5,24 HOUR,81102
728,1996-11-29,8,24 HOUR,81102
729,1996-12-05,2,24 HOUR,81102
730,1996-12-12,5,24 HOUR,81102
731,1996-12-18,4,24 HOUR,81102
732,1996-12-23,5,24 HOUR,81102
733,1996-12-29,8,24 HOUR,81102
734,1997-01-04,12,24 HOUR,81102
735,1997-01-10,3,24 HOUR,81102
736,1997-01-16,3,24 HOUR,81102
737,1997-01-22,3,24 HOUR,81102
738,1997-01-28,8,24 HOUR,81102
739,1997-02-15,7,24 HOUR,81102
740,1997-02-21,5,24 HOUR,81102
741,1997-02-27,15,24 HOUR,81102
742,1997-03-05,6,24 HOUR,81102
743,1997-03-11,11,24 HOUR,81102
744,1997-03-17,14,24 HOUR,81102
745,1997-03-23,8,24 HOUR,81102
746,1997-03-29,5,24 HOUR,81102
747,1997-04-04,9,24 HOUR,81102
748,1997-04-11,11,24 HOUR,81102
749,1997-04-16,13,24 HOUR,81102
750,1997-04-22,6,24 HOUR,81102
751,1997-04-28,5,24 HOUR,81102
752,1997-05-04,18,24 HOUR,81102
753,1997-05-13,14,24 HOUR,81102
754,1997-05-16,31,24 HOUR,81102
755,1997-05-24,13,24 HOUR,81102
756,1997-06-06,23,24 HOUR,81102
757,1997-06-11,29,24 HOUR,81102
758,1997-06-15,21,24 HOUR,81102
759,1997-06-21,10,24 HOUR,81102
760,1997-06-27,22,24 HOUR,81102
761,1997-07-03,7,24 HOUR,81102
762,1997-07-09,18,24 HOUR,81102
763,1997-07-24,19,24 HOUR,81102
764,1997-07-27,7,24 HOUR,81102
765,1997-08-02,27,24 HOUR,81102
766,1997-08-09,7,24 HOUR,81102
767,1997-08-15,7,24 HOUR,81102
768,1997-08-21,24,24 HOUR,81102
769,1997-08-26,23,24 HOUR,81102
770,1997-09-13,12,24 HOUR,81102
771,1997-09-19,4,24 HOUR,81102
772,1997-09-26,32,24 HOUR,81102
773,1997-10-01,29,24 HOUR,81102
774,1997-10-07,18,24 HOUR,81102
775,1997-10-13,6,24 HOUR,81102
776,1997-10-19,9,24 HOUR,81102
777,1997-10-25,6,24 HOUR,81102
778,1997-11-08,6,24 HOUR,81102
779,1997-11-14,17,24 HOUR,81102
780,1997-11-18,23,24 HOUR,81102
781,1997-11-24,5,24 HOUR,81102
782,1997-11-30,6,24 HOUR,81102
783,1997-12-06,2,24 HOUR,81102
784,1997-12-12,7,24 HOUR,81102
785,1997-12-18,5,24 HOUR,81102
786,1997-12-24,5,24 HOUR,81102
787,1997-12-30,4,24 HOUR,81102
788,1998-01-05,8,24 HOUR,81102
789,1998-01-11,5,24 HOUR,81102
790,1998-01-17,13,24 HOUR,81102
791,1998-01-23,11,24 HOUR,81102
792,1998-01-29,9,24 HOUR,81102
793,1998-02-04,6,24 HOUR,81102
794,1998-02-22,9,24 HOUR,81102
795,1998-03-06,14,24 HOUR,81102
796,1998-03-12,9,24 HOUR,81102
797,1998-03-18,13,24 HOUR,81102
798,1998-03-24,9,24 HOUR,81102
799,1998-03-30,14,24 HOUR,81102
800,1998-04-05,8,24 HOUR,81102
801,1998-04-11,12,24 HOUR,81102
802,1998-04-17,10,24 HOUR,81102
803,1998-04-23,44,24 HOUR,81102
804,1998-04-29,41,24 HOUR,81102
805,1998-05-05,26,24 HOUR,81102
806,1998-05-12,15,24 HOUR,81102
807,1998-05-17,14,24 HOUR,81102
808,1998-05-23,13,24 HOUR,81102
809,1998-05-29,9,24 HOUR,81102
810,1998-06-04,13,24 HOUR,81102
811,1998-06-10,6,24 HOUR,81102
812,1998-06-16,12,24 HOUR,81102
813,1998-06-22,3,24 HOUR,81102
814,1998-06-28,5,24 HOUR,81102
815,2013-01-01,6,24-HR BLK AVG,81102
816,2013-01-02,5,24-HR BLK AVG,81102
817,2013-01-03,6,24-HR BLK AVG,81102
818,2013-01-04,9,24-HR BLK AVG,81102
819,2013-01-05,9,24-HR BLK AVG,81102
820,2013-01-06,6,24-HR BLK AVG,81102
821,2013-01-07,9,24-HR BLK AVG,81102
822,2013-01-08,5,24-HR BLK AVG,81102
823,2013-01-09,7,24-HR BLK AVG,81102
824,2013-01-10,11,24-HR BLK AVG,81102
825,2013-01-11,7,24-HR BLK AVG,81102
826,2013-01-12,8,24-HR BLK AVG,81102
827,2013-01-13,9,24-HR BLK AVG,81102
828,2013-01-14,9,24-HR BLK AVG,81102
829,2013-01-15,6,24-HR BLK AVG,81102
830,2013-01-16,6,24-HR BLK AVG,81102
831,2013-01-17,6,24-HR BLK AVG,81102
832,2013-01-18,6,24-HR BLK AVG,81102
833,2013-01-19,9,24-HR BLK AVG,81102
834,2013-01-20,7,24-HR BLK AVG,81102
835,2013-01-21,9,24-HR BLK AVG,81102
836,2013-01-22,9,24-HR BLK AVG,81102
837,2013-01-23,7,24-HR BLK AVG,81102
838,2013-01-24,9,24-HR BLK AVG,81102
839,2013-01-25,13,24-HR BLK AVG,81102
840,2013-01-26,19,24-HR BLK AVG,81102
841,2013-01-27,18,24-HR BLK AVG,81102
842,2013-01-28,11,24-HR BLK AVG,81102
843,2013-01-29,12,24-HR BLK AVG,81102
844,2013-01-30,10,24-HR BLK AVG,81102
845,2013-01-31,10,24-HR BLK AVG,81102
846,2013-02-01,7,24-HR BLK AVG,81102
847,2013-02-02,7,24-HR BLK AVG,81102
848,2013-02-03,5,24-HR BLK AVG,81102
849,2013-02-04,6,24-HR BLK AVG,81102
850,2013-02-05,6,24-HR BLK AVG,81102
851,2013-02-06,10,24-HR BLK AVG,81102
852,2013-02-07,13,24-HR BLK AVG,81102
853,2013-02-08,9,24-HR BLK AVG,81102
854,2013-02-09,13,24-HR BLK AVG,81102
855,2013-02-10,10,24-HR BLK AVG,81102
856,2013-02-11,7,24-HR BLK AVG,81102
857,2013-02-12,10,24-HR BLK AVG,81102
858,2013-02-13,7,24-HR BLK AVG,81102
859,2013-02-14,6,24-HR BLK AVG,81102
860,2013-02-15,11,24-HR BLK AVG,81102
861,2013-02-16,9,24-HR BLK AVG,81102
862,2013-02-17,7,24-HR BLK AVG,81102
863,2013-02-18,9,24-HR BLK AVG,81102
864,2013-02-19,14,24-HR BLK AVG,81102
865,2013-02-20,13,24-HR BLK AVG,81102
866,2013-02-21,19,24-HR BLK AVG,81102
867,2013-02-22,13,24-HR BLK AVG,81102
868,2013-02-23,12,24-HR BLK AVG,81102
869,2013-02-24,10,24-HR BLK AVG,81102
870,2013-02-25,18,24-HR BLK AVG,81102
871,2013-02-26,19,24-HR BLK AVG,81102
872,2013-02-27,13,24-HR BLK AVG,81102
873,2013-02-28,16,24-HR BLK AVG,81102
874,2013-03-01,16,24-HR BLK AVG,81102
875,2013-03-02,24,24-HR BLK AVG,81102
876,2013-03-03,15,24-HR BLK AVG,81102
877,2013-03-04,8,24-HR BLK AVG,81102
878,2013-03-05,7,24-HR BLK AVG,81102
879,2013-03-06,7,24-HR BLK AVG,81102
880,2013-03-07,9,24-HR BLK AVG,81102
881,2013-03-08,17,24-HR BLK AVG,81102
882,2013-03-09,12,24-HR BLK AVG,81102
883,2013-03-10,18,24-HR BLK AVG,81102
884,2013-03-11,16,24-HR BLK AVG,81102
885,2013-03-12,10,24-HR BLK AVG,81102
886,2013-03-13,16,24-HR BLK AVG,81102
887,2013-03-14,14,24-HR BLK AVG,81102
888,2013-03-15,14,24-HR BLK AVG,81102
889,2013-03-16,15,24-HR BLK AVG,81102
890,2013-03-17,14,24-HR BLK AVG,81102
891,2013-03-18,11,24-HR BLK AVG,81102
892,2013-03-19,12,24-HR BLK AVG,81102
893,2013-03-20,21,24-HR BLK AVG,81102
894,2013-03-21,18,24-HR BLK AVG,81102
895,2013-03-22,14,24-HR BLK AVG,81102
896,2013-03-23,8,24-HR BLK AVG,81102
897,2013-03-24,6,24-HR BLK AVG,81102
898,2013-03-26,18,24-HR BLK AVG,81102
899,2013-03-27,36,24-HR BLK AVG,81102
900,2013-03-28,30,24-HR BLK AVG,81102
901,2013-03-29,31,24-HR BLK AVG,81102
902,2013-03-30,10,24-HR BLK AVG,81102
903,2013-03-31,10,24-HR BLK AVG,81102
904,2013-04-01,32,24-HR BLK AVG,81102
905,2013-04-02,43,24-HR BLK AVG,81102
906,2013-04-03,29,24-HR BLK AVG,81102
907,2013-04-04,25,24-HR BLK AVG,81102
908,2013-04-05,35,24-HR BLK AVG,81102
909,2013-04-06,32,24-HR BLK AVG,81102
910,2013-04-07,21,24-HR BLK AVG,81102
911,2013-04-08,13,24-HR BLK AVG,81102
912,2013-04-09,15,24-HR BLK AVG,81102
913,2013-04-10,26,24-HR BLK AVG,81102
914,2013-04-11,22,24-HR BLK AVG,81102
915,2013-04-12,21,24-HR BLK AVG,81102
916,2013-04-13,32,24-HR BLK AVG,81102
917,2013-04-14,6,24-HR BLK AVG,81102
918,2013-04-15,6,24-HR BLK AVG,81102
919,2013-04-16,8,24-HR BLK AVG,81102
920,2013-04-17,11,24-HR BLK AVG,81102
921,2013-04-18,22,24-HR BLK AVG,81102
922,2013-04-19,15,24-HR BLK AVG,81102
923,2013-04-20,10,24-HR BLK AVG,81102
924,2013-04-21,7,24-HR BLK AVG,81102
925,2013-04-22,22,24-HR BLK AVG,81102
926,2013-04-23,21,24-HR BLK AVG,81102
927,2013-04-24,12,24-HR BLK AVG,81102
928,2013-04-25,28,24-HR BLK AVG,81102
929,2013-04-26,44,24-HR BLK AVG,81102
930,2013-04-27,44,24-HR BLK AVG,81102
931,2013-04-28,27,24-HR BLK AVG,81102
932,2013-04-29,27,24-HR BLK AVG,81102
933,2013-04-30,16,24-HR BLK AVG,81102
934,2013-05-01,19,24-HR BLK AVG,81102
935,2013-05-02,32,24-HR BLK AVG,81102
936,2013-05-03,35,24-HR BLK AVG,81102
937,2013-05-04,35,24-HR BLK AVG,81102
938,2013-05-05,58,24-HR BLK AVG,81102
939,2013-05-06,54,24-HR BLK AVG,81102
940,2013-05-07,56,24-HR BLK AVG,81102
941,2013-05-08,59,24-HR BLK AVG,81102
942,2013-05-09,43,24-HR BLK AVG,81102
943,2013-05-10,69,24-HR BLK AVG,81102
944,2013-05-11,31,24-HR BLK AVG,81102
945,2013-05-12,32,24-HR BLK AVG,81102
946,2013-05-13,61,24-HR BLK AVG,81102
947,2013-05-14,20,24-HR BLK AVG,81102
948,2013-05-15,29,24-HR BLK AVG,81102
949,2013-05-16,45,24-HR BLK AVG,81102
950,2013-05-17,28,24-HR BLK AVG,81102
951,2013-05-18,23,24-HR BLK AVG,81102
952,2013-05-19,10,24-HR BLK AVG,81102
953,2013-05-20,9,24-HR BLK AVG,81102
954,2013-05-21,15,24-HR BLK AVG,81102
955,2013-05-22,26,24-HR BLK AVG,81102
956,2013-05-23,31,24-HR BLK AVG,81102
957,2013-05-24,21,24-HR BLK AVG,81102
958,2013-05-25,25,24-HR BLK AVG,81102
959,2013-05-26,19,24-HR BLK AVG,81102
960,2013-05-27,9,24-HR BLK AVG,81102
961,2013-05-28,11,24-HR BLK AVG,81102
962,2013-05-29,19,24-HR BLK AVG,81102
963,2013-05-30,7,24-HR BLK AVG,81102
964,2013-05-31,6,24-HR BLK AVG,81102
965,2013-06-01,15,24-HR BLK AVG,81102
966,2013-06-02,26,24-HR BLK AVG,81102
967,2013-06-03,10,24-HR BLK AVG,81102
968,2013-06-04,11,24-HR BLK AVG,81102
969,2013-06-05,23,24-HR BLK AVG,81102
970,2013-06-06,21,24-HR BLK AVG,81102
971,2013-06-07,46,24-HR BLK AVG,81102
972,2013-06-08,12,24-HR BLK AVG,81102
973,2013-06-09,15,24-HR BLK AVG,81102
974,2013-06-10,15,24-HR BLK AVG,81102
975,2013-06-11,39,24-HR BLK AVG,81102
976,2013-06-12,14,24-HR BLK AVG,81102
977,2013-06-13,27,24-HR BLK AVG,81102
978,2013-06-14,14,24-HR BLK AVG,81102
979,2013-06-15,18,24-HR BLK AVG,81102
980,2013-06-16,15,24-HR BLK AVG,81102
981,2013-06-17,15,24-HR BLK AVG,81102
982,2013-06-18,32,24-HR BLK AVG,81102
983,2013-06-19,49,24-HR BLK AVG,81102
984,2013-06-20,19,24-HR BLK AVG,81102
985,2013-06-21,21,24-HR BLK AVG,81102
986,2013-06-22,9,24-HR BLK AVG,81102
987,2013-06-23,8,24-HR BLK AVG,81102
988,2013-06-24,26,24-HR BLK AVG,81102
989,2013-06-25,31,24-HR BLK AVG,81102
990,2013-06-26,33,24-HR BLK AVG,81102
991,2013-06-27,39,24-HR BLK AVG,81102
992,2013-06-28,41,24-HR BLK AVG,81102
993,2013-06-29,40,24-HR BLK AVG,81102
994,2013-06-30,44,24-HR BLK AVG,81102
995,2013-07-01,33,24-HR BLK AVG,81102
996,2013-07-02,50,24-HR BLK AVG,81102
997,2013-07-03,44,24-HR BLK AVG,81102
998,2013-07-04,42,24-HR BLK AVG,81102
999,2013-07-05,54,24-HR BLK AVG,81102
1000,2013-07-06,14,24-HR BLK AVG,81102
1001,2013-07-07,22,24-HR BLK AVG,81102
1002,2013-07-08,18,24-HR BLK AVG,81102
1003,2013-07-09,28,24-HR BLK AVG,81102
1004,2013-07-10,31,24-HR BLK AVG,81102
1005,2013-07-11,36,24-HR BLK AVG,81102
1006,2013-07-12,30,24-HR BLK AVG,81102
1007,2013-07-13,30,24-HR BLK AVG,81102
1008,2013-07-14,11,24-HR BLK AVG,81102
1009,2013-07-15,21,24-HR BLK AVG,81102
1010,2013-07-16,12,24-HR BLK AVG,81102
1011,2013-07-17,20,24-HR BLK AVG,81102
1012,2013-07-18,27,24-HR BLK AVG,81102
1013,2013-07-19,27,24-HR BLK AVG,81102
1014,2013-07-20,15,24-HR BLK AVG,81102
1015,2013-07-21,16,24-HR BLK AVG,81102
1016,2013-07-22,15,24-HR BLK AVG,81102
1017,2013-07-23,20,24-HR BLK AVG,81102
1018,2013-07-24,26,24-HR BLK AVG,81102
1019,2013-07-25,19,24-HR BLK AVG,81102
1020,2013-07-26,19,24-HR BLK AVG,81102
1021,2013-07-27,19,24-HR BLK AVG,81102
1022,2013-07-28,23,24-HR BLK AVG,81102
1023,2013-07-29,30,24-HR BLK AVG,81102
1024,2013-07-30,43,24-HR BLK AVG,81102
1025,2013-07-31,44,24-HR BLK AVG,81102
1026,2013-08-01,52,24-HR BLK AVG,81102
1027,2013-08-02,52,24-HR BLK AVG,81102
1028,2013-08-03,15,24-HR BLK AVG,81102
1029,2013-08-04,10,24-HR BLK AVG,81102
1030,2013-08-05,12,24-HR BLK AVG,81102
1031,2013-08-06,13,24-HR BLK AVG,81102
1032,2013-08-07,21,24-HR BLK AVG,81102
1033,2013-08-08,28,24-HR BLK AVG,81102
1034,2013-08-09,24,24-HR BLK AVG,81102
1035,2013-08-10,22,24-HR BLK AVG,81102
1036,2013-08-11,12,24-HR BLK AVG,81102
1037,2013-08-12,25,24-HR BLK AVG,81102
1038,2013-08-13,29,24-HR BLK AVG,81102
1039,2013-08-14,25,24-HR BLK AVG,81102
1040,2013-08-15,29,24-HR BLK AVG,81102
1041,2013-08-16,27,24-HR BLK AVG,81102
1042,2013-08-17,36,24-HR BLK AVG,81102
1043,2013-08-18,45,24-HR BLK AVG,81102
1044,2013-08-19,55,24-HR BLK AVG,81102
1045,2013-08-20,55,24-HR BLK AVG,81102
1046,2013-08-21,42,24-HR BLK AVG,81102
1047,2013-08-22,51,24-HR BLK AVG,81102
1048,2013-08-23,39,24-HR BLK AVG,81102
1049,2013-08-24,38,24-HR BLK AVG,81102
1050,2013-08-25,44,24-HR BLK AVG,81102
1051,2013-08-26,54,24-HR BLK AVG,81102
1052,2013-08-27,54,24-HR BLK AVG,81102
1053,2013-08-28,54,24-HR BLK AVG,81102
1054,2013-08-29,20,24-HR BLK AVG,81102
1055,2013-08-30,34,24-HR BLK AVG,81102
1056,2013-08-31,39,24-HR BLK AVG,81102
1057,2013-09-01,19,24-HR BLK AVG,81102
1058,2013-09-02,26,24-HR BLK AVG,81102
1059,2013-09-03,51,24-HR BLK AVG,81102
1060,2013-09-04,41,24-HR BLK AVG,81102
1061,2013-09-05,47,24-HR BLK AVG,81102
1062,2013-09-06,46,24-HR BLK AVG,81102
1063,2013-09-07,26,24-HR BLK AVG,81102
1064,2013-09-08,19,24-HR BLK AVG,81102
1065,2013-09-09,9,24-HR BLK AVG,81102
1066,2013-09-10,28,24-HR BLK AVG,81102
1067,2013-09-11,48,24-HR BLK AVG,81102
1068,2013-09-12,51,24-HR BLK AVG,81102
1069,2013-09-13,33,24-HR BLK AVG,81102
1070,2013-09-14,53,24-HR BLK AVG,81102
1071,2013-09-15,19,24-HR BLK AVG,81102
1072,2013-09-16,29,24-HR BLK AVG,81102
1073,2013-09-17,38,24-HR BLK AVG,81102
1074,2013-09-18,19,24-HR BLK AVG,81102
1075,2013-09-19,13,24-HR BLK AVG,81102
1076,2013-09-20,23,24-HR BLK AVG,81102
1077,2013-09-21,29,24-HR BLK AVG,81102
1078,2013-09-22,31,24-HR BLK AVG,81102
1079,2013-09-23,37,24-HR BLK AVG,81102
1080,2013-09-24,21,24-HR BLK AVG,81102
1081,2013-09-25,28,24-HR BLK AVG,81102
1082,2013-09-26,9,24-HR BLK AVG,81102
1083,2013-09-27,16,24-HR BLK AVG,81102
1084,2013-09-28,20,24-HR BLK AVG,81102
1085,2013-09-29,16,24-HR BLK AVG,81102
1086,2013-09-30,24,24-HR BLK AVG,81102
1087,2013-10-01,51,24-HR BLK AVG,81102
1088,2013-10-02,47,24-HR BLK AVG,81102
1089,2013-10-03,40,24-HR BLK AVG,81102
1090,2013-10-04,18,24-HR BLK AVG,81102
1091,2013-10-05,38,24-HR BLK AVG,81102
1092,2013-10-06,42,24-HR BLK AVG,81102
1093,2013-10-07,49,24-HR BLK AVG,81102
1094,2013-10-08,53,24-HR BLK AVG,81102
1095,2013-10-09,52,24-HR BLK AVG,81102
1096,2013-10-10,35,24-HR BLK AVG,81102
1097,2013-10-11,18,24-HR BLK AVG,81102
1098,2013-10-12,18,24-HR BLK AVG,81102
1099,2013-10-13,19,24-HR BLK AVG,81102
1100,2013-10-14,9,24-HR BLK AVG,81102
1101,2013-10-15,30,24-HR BLK AVG,81102
1102,2013-10-16,20,24-HR BLK AVG,81102
1103,2013-10-17,19,24-HR BLK AVG,81102
1104,2013-10-18,15,24-HR BLK AVG,81102
1105,2013-10-19,24,24-HR BLK AVG,81102
1106,2013-10-20,10,24-HR BLK AVG,81102
1107,2013-10-21,12,24-HR BLK AVG,81102
1108,2013-10-22,10,24-HR BLK AVG,81102
1109,2013-10-23,11,24-HR BLK AVG,81102
1110,2013-10-24,12,24-HR BLK AVG,81102
1111,2013-10-25,17,24-HR BLK AVG,81102
1112,2013-10-26,17,24-HR BLK AVG,81102
1113,2013-10-27,19,24-HR BLK AVG,81102
1114,2013-10-28,11,24-HR BLK AVG,81102
1115,2013-10-29,8,24-HR BLK AVG,81102
1116,2013-10-30,13,24-HR BLK AVG,81102
1117,2013-10-31,27,24-HR BLK AVG,81102
1118,2013-11-01,21,24-HR BLK AVG,81102
1119,2013-11-02,16,24-HR BLK AVG,81102
1120,2013-11-03,19,24-HR BLK AVG,81102
1121,2013-11-04,28,24-HR BLK AVG,81102
1122,2013-11-05,21,24-HR BLK AVG,81102
1123,2013-11-06,47,24-HR BLK AVG,81102
1124,2013-11-07,30,24-HR BLK AVG,81102
1125,2013-11-08,11,24-HR BLK AVG,81102
1126,2013-11-09,12,24-HR BLK AVG,81102
1127,2013-11-10,11,24-HR BLK AVG,81102
1128,2013-11-11,13,24-HR BLK AVG,81102
1129,2013-11-12,18,24-HR BLK AVG,81102
1130,2013-11-13,20,24-HR BLK AVG,81102
1131,2013-11-14,22,24-HR BLK AVG,81102
1132,2013-11-15,25,24-HR BLK AVG,81102
1133,2013-11-16,15,24-HR BLK AVG,81102
1134,2013-11-17,6,24-HR BLK AVG,81102
1135,2013-11-18,19,24-HR BLK AVG,81102
1136,2013-11-19,17,24-HR BLK AVG,81102
1137,2013-11-20,13,24-HR BLK AVG,81102
1138,2013-11-21,8,24-HR BLK AVG,81102
1139,2013-11-22,15,24-HR BLK AVG,81102
1140,2013-11-23,9,24-HR BLK AVG,81102
1141,2013-11-24,9,24-HR BLK AVG,81102
1142,2013-11-25,7,24-HR BLK AVG,81102
1143,2013-11-26,15,24-HR BLK AVG,81102
1144,2013-11-27,16,24-HR BLK AVG,81102
1145,2013-11-28,9,24-HR BLK AVG,81102
1146,2013-11-29,15,24-HR BLK AVG,81102
1147,2013-11-30,16,24-HR BLK AVG,81102
1148,2013-12-01,8,24-HR BLK AVG,81102
1149,2013-12-02,6,24-HR BLK AVG,81102
1150,2013-12-03,6,24-HR BLK AVG,81102
1151,2013-12-04,10,24-HR BLK AVG,81102
1152,2013-12-05,8,24-HR BLK AVG,81102
1153,2013-12-06,8,24-HR BLK AVG,81102
1154,2013-12-07,7,24-HR BLK AVG,81102
1155,2013-12-08,8,24-HR BLK AVG,81102
1156,2013-12-09,11,24-HR BLK AVG,81102
1157,2013-12-10,7,24-HR BLK AVG,81102
1158,2013-12-17,6,24-HR BLK AVG,81102
1159,2013-12-18,8,24-HR BLK AVG,81102
1160,2013-12-19,8,24-HR BLK AVG,81102
1161,2013-12-20,8,24-HR BLK AVG,81102
1162,2013-12-21,11,24-HR BLK AVG,81102
1163,2013-12-22,10,24-HR BLK AVG,81102
1164,2013-12-23,8,24-HR BLK AVG,81102
1165,2013-12-24,5,24-HR BLK AVG,81102
1166,2013-12-25,3,24-HR BLK AVG,81102
1167,2013-12-26,5,24-HR BLK AVG,81102
1168,2013-12-27,6,24-HR BLK AVG,81102
1169,2013-12-28,12,24-HR BLK AVG,81102
1170,2013-12-29,5,24-HR BLK AVG,81102
1171,2013-12-30,6,24-HR BLK AVG,81102
1172,2013-12-31,8,24-HR BLK AVG,81102
1173,2013-01-01,41,24-HR BLK AVG,88101
1174,2013-01-01,41,24-HR BLK AVG,88101
1175,2013-01-01,41,24-HR BLK AVG,88101
1176,2013-01-01,41,24-HR BLK AVG,88101
1177,2013-01-01,41,24-HR BLK AVG,88101
1178,2013-01-01,41,24-HR BLK AVG,88101
1179,2013-01-02,26,24-HR BLK AVG,88101
1180,2013-01-02,26,24-HR BLK AVG,88101
1181,2013-01-02,26,24-HR BLK AVG,88101
1182,2013-01-02,26,24-HR BLK AVG,88101
1183,2013-01-02,26,24-HR BLK AVG,88101
1184,2013-01-02,26,24-HR BLK AVG,88101
1185,2013-01-03,35,24-HR BLK AVG,88101
1186,2013-01-03,35,24-HR BLK AVG,88101
1187,2013-01-03,35,24-HR BLK AVG,88101
1188,2013-01-03,35,24-HR BLK AVG,88101
1189,2013-01-03,35,24-HR BLK AVG,88101
1190,2013-01-03,35,24-HR BLK AVG,88101
1191,2013-01-04,50,24-HR BLK AVG,88101
1192,2013-01-04,50,24-HR BLK AVG,88101
1193,2013-01-04,50,24-HR BLK AVG,88101
1194,2013-01-04,50,24-HR BLK AVG,88101
1195,2013-01-04,50,24-HR BLK AVG,88101
1196,2013-01-04,50,24-HR BLK AVG,88101
1197,2013-01-05,51,24-HR BLK AVG,88101
1198,2013-01-05,51,24-HR BLK AVG,88101
1199,2013-01-05,51,24-HR BLK AVG,88101
1200,2013-01-05,51,24-HR BLK AVG,88101
1201,2013-01-05,51,24-HR BLK AVG,88101
1202,2013-01-05,51,24-HR BLK AVG,88101
1203,2013-01-06,49,24-HR BLK AVG,88101
1204,2013-01-06,49,24-HR BLK AVG,88101
1205,2013-01-06,49,24-HR BLK AVG,88101
1206,2013-01-06,49,24-HR BLK AVG,88101
1207,2013-01-06,49,24-HR BLK AVG,88101
1208,2013-01-06,49,24-HR BLK AVG,88101
1209,2013-01-07,25,24-HR BLK AVG,88101
1210,2013-01-07,25,24-HR BLK AVG,88101
1211,2013-01-07,25,24-HR BLK AVG,88101
1212,2013-01-07,25,24-HR BLK AVG,88101
1213,2013-01-07,25,24-HR BLK AVG,88101
1214,2013-01-07,25,24-HR BLK AVG,88101
1215,2013-01-08,22,24-HR BLK AVG,88101
1216,2013-01-08,22,24-HR BLK AVG,88101
1217,2013-01-08,22,24-HR BLK AVG,88101
1218,2013-01-08,22,24-HR BLK AVG,88101
1219,2013-01-08,22,24-HR BLK AVG,88101
1220,2013-01-08,22,24-HR BLK AVG,88101
1221,2013-01-09,28,24-HR BLK AVG,88101
1222,2013-01-09,28,24-HR BLK AVG,88101
1223,2013-01-09,28,24-HR BLK AVG,88101
1224,2013-01-09,28,24-HR BLK AVG,88101
1225,2013-01-09,28,24-HR BLK AVG,88101
1226,2013-01-09,28,24-HR BLK AVG,88101
1227,2013-01-10,46,24-HR BLK AVG,88101
1228,2013-01-10,46,24-HR BLK AVG,88101
1229,2013-01-10,46,24-HR BLK AVG,88101
1230,2013-01-10,46,24-HR BLK AVG,88101
1231,2013-01-10,46,24-HR BLK AVG,88101
1232,2013-01-10,46,24-HR BLK AVG,88101
1233,2013-01-11,33,24-HR BLK AVG,88101
1234,2013-01-11,33,24-HR BLK AVG,88101
